Order Date,City,Category,Sales
2017-04-11,Pasadena,Office Supplies,41.86
2017-04-11,Pasadena,Technology,199.95
2017-04-12,Providence,Office Supplies,69.66
2017-04-13,Hesperia,Furniture,436.704
2017-04-13,Philadelphia,Office Supplies,7.92
2017-04-13,Seattle,Office Supplies,901.1999999999999
2017-04-14,Fayetteville,Furniture,198.272
2017-04-14,Morristown,Furniture,74.45
2017-04-14,New York City,Furniture,242.352
2017-04-14,New York City,Office Supplies,10.776
2017-04-14,Springfield,Office Supplies,8.76
2017-04-14,Toledo,Office Supplies,118.32
2017-04-15,Arlington,Office Supplies,4.89
2017-04-15,Concord,Office Supplies,15.552
2017-04-15,Henderson,Furniture,196.45
2017-04-15,Houston,Office Supplies,20.736
2017-04-15,Los Angeles,Office Supplies,79.14
2017-04-15,Miami,Office Supplies,15.57
2017-04-16,Chicago,Office Supplies,16.52
2017-04-16,Columbus,Office Supplies,13.71
2017-04-16,Hoover,Office Supplies,477.24
2017-04-16,Hoover,Technology,25.98
2017-04-16,Houston,Office Supplies,61.486
2017-04-16,San Francisco,Office Supplies,40.74
2017-04-16,San Jose,Furniture,102.833
2017-04-16,San Jose,Office Supplies,205.92
2017-04-17,Chicago,Office Supplies,195.136
2017-04-17,Los Angeles,Furniture,218.352
2017-04-17,Los Angeles,Office Supplies,69.46000000000001
2017-04-17,Los Angeles,Technology,274.89
2017-04-17,Louisville,Office Supplies,63.324000000000005
2017-04-17,Louisville,Technology,2549.985
2017-04-17,Philadelphia,Furniture,60.312
2017-04-20,Chicago,Furniture,376.018
2017-04-20,Chicago,Office Supplies,15.76
2017-04-20,Cleveland,Office Supplies,857.244
2017-04-20,Cleveland,Technology,122.382
2017-04-20,Detroit,Office Supplies,183.42000000000002
2017-04-20,Philadelphia,Furniture,94.376
2017-04-20,Philadelphia,Office Supplies,384.04
2017-04-21,Baltimore,Furniture,908.82
2017-04-21,Houston,Office Supplies,123.628
2017-04-21,Houston,Technology,47.976
2017-04-21,Seattle,Furniture,162.6
2017-04-21,Seattle,Technology,11.54
2017-04-22,Columbus,Office Supplies,675.06
2017-04-22,Philadelphia,Furniture,254.352
2017-04-22,San Francisco,Furniture,18.28
2017-04-23,Clarksville,Furniture,465.088
2017-04-23,Clarksville,Office Supplies,3.0
2017-04-23,Clarksville,Technology,45.408
2017-04-23,Columbus,Office Supplies,17.104
2017-04-23,Greeley,Furniture,11.664
2017-04-23,Greeley,Office Supplies,18.688
2017-04-23,Lawrence,Technology,155.34
2017-04-23,New York City,Office Supplies,299.55
2017-04-23,Pasadena,Furniture,90.5
2017-04-23,Pasadena,Office Supplies,92.88
2017-04-24,Chicago,Office Supplies,83.214
2017-04-24,Jacksonville,Office Supplies,113.568
2017-04-24,Mesa,Technology,552.0
2017-04-24,Philadelphia,Office Supplies,107.986
2017-04-24,Providence,Technology,69.98
2017-04-24,Santa Barbara,Office Supplies,1.81
2017-04-25,Chandler,Office Supplies,8.896
2017-04-25,Los Angeles,Furniture,344.981
2017-04-25,Los Angeles,Office Supplies,106.298
2017-04-25,Nashville,Office Supplies,109.968
2017-04-25,San Francisco,Technology,107.97
2017-04-26,Fort Worth,Furniture,1.988
2017-04-26,Seattle,Office Supplies,59.620000000000005
2017-04-27,Fort Worth,Furniture,220.2656
2017-04-27,Fort Worth,Office Supplies,33.12
2017-04-27,Los Angeles,Office Supplies,183.61
2017-04-27,Seattle,Furniture,139.58
2017-04-28,Kissimmee,Technology,751.984
2017-04-28,Philadelphia,Office Supplies,15.232
2017-04-28,Wilmington,Office Supplies,28.08
2017-04-29,Dublin,Furniture,1048.35
2017-04-29,Orange,Office Supplies,4.91
2017-04-30,Boynton Beach,Office Supplies,32.088
2017-04-30,Columbus,Office Supplies,10.368
2017-04-30,Danville,Office Supplies,43.372
2017-04-30,Los Angeles,Office Supplies,33.019999999999996
2017-04-30,Manchester,Office Supplies,5.76
2017-04-30,New York City,Office Supplies,62.96
2017-04-30,Philadelphia,Office Supplies,13.896
2017-04-30,Philadelphia,Technology,677.58
2017-04-30,Pompano Beach,Furniture,23.68
2017-04-30,Pompano Beach,Technology,2.376
2017-04-30,San Francisco,Furniture,64.96
2017-04-30,San Francisco,Office Supplies,194.52
2017-04-30,Sanford,Furniture,220.704
2017-04-30,Sanford,Office Supplies,4.842
2017-05-01,Coral Springs,Furniture,314.352
2017-05-01,Coral Springs,Office Supplies,4.608
2017-05-01,Jacksonville,Furniture,3737.182
2017-05-01,Jacksonville,Office Supplies,3.328
2017-05-01,Texarkana,Technology,48.9
2017-05-02,Los Angeles,Office Supplies,109.62
2017-05-02,Los Angeles,Technology,159.56
2017-05-02,Westfield,Furniture,129.93
2017-05-03,Los Angeles,Office Supplies,832.96
2017-05-03,Philadelphia,Furniture,405.918
2017-05-03,Philadelphia,Office Supplies,98.58800000000001
2017-05-03,San Francisco,Office Supplies,48.88
2017-05-04,Newport News,Office Supplies,629.86
2017-05-04,Philadelphia,Office Supplies,11.598
2017-05-04,San Francisco,Furniture,300.904
2017-05-04,San Francisco,Office Supplies,17.61
2017-05-04,San Francisco,Technology,183.96
2017-05-04,Springfield,Office Supplies,2.313
2017-05-04,Westminster,Office Supplies,243.16
2017-05-05,Columbus,Office Supplies,34.5
2017-05-05,Louisville,Furniture,89.991
2017-05-05,Louisville,Office Supplies,30.791999999999998
2017-05-05,New York City,Office Supplies,6.68
2017-05-05,San Francisco,Office Supplies,23.16
2017-05-06,Arlington,Office Supplies,54.66
2017-05-06,Charlotte,Office Supplies,190.661
2017-05-06,Charlotte,Technology,627.168
2017-05-06,Chicago,Office Supplies,6.408
2017-05-06,Chicago,Technology,600.712
2017-05-06,Fort Worth,Furniture,623.4648
2017-05-06,Fort Worth,Office Supplies,783.7399999999999
2017-05-06,New York City,Office Supplies,59.2
2017-05-06,Rancho Cucamonga,Office Supplies,152.94
2017-05-06,Tucson,Office Supplies,84.416
2017-05-07,Detroit,Furniture,1962.0900000000001
2017-05-07,Detroit,Office Supplies,87.444
2017-05-07,Los Angeles,Technology,79.99
2017-05-07,Pasadena,Technology,419.944
2017-05-08,Columbus,Furniture,47.992
2017-05-08,Los Angeles,Technology,3359.952
2017-05-08,Mansfield,Office Supplies,41.472
2017-05-08,Philadelphia,Furniture,128.058
2017-05-08,San Francisco,Office Supplies,81.08
2017-05-09,Jacksonville,Furniture,207.0
2017-05-09,Jacksonville,Office Supplies,65.232
2017-05-09,Seattle,Furniture,286.85
2017-05-09,Seattle,Office Supplies,319.15999999999997
2017-05-09,Seattle,Technology,199.98
2017-05-11,Austin,Furniture,7.996
2017-05-11,Austin,Office Supplies,86.512
2017-05-11,New York City,Office Supplies,43.92
2017-05-11,Phoenix,Furniture,209.979
2017-05-11,Seattle,Office Supplies,101.062
2017-05-12,Cincinnati,Office Supplies,5.904
2017-05-12,Everett,Office Supplies,87.6
2017-05-12,Houston,Office Supplies,162.16
2017-05-12,San Francisco,Furniture,285.48
2017-05-12,San Francisco,Office Supplies,265.558
2017-05-12,Springfield,Office Supplies,10.272
2017-05-12,Vineland,Furniture,42.85
2017-05-12,Vineland,Office Supplies,23.16
2017-05-12,Vineland,Technology,87.4
2017-05-13,Columbus,Office Supplies,1641.21
2017-05-13,Columbus,Technology,587.97
2017-05-13,Franklin,Office Supplies,20.768
2017-05-13,Newark,Office Supplies,299.52
2017-05-13,Philadelphia,Furniture,458.43
2017-05-13,San Francisco,Office Supplies,58.48
2017-05-14,Baltimore,Furniture,261.96
2017-05-14,Baltimore,Office Supplies,129.66
2017-05-14,Baltimore,Technology,89.97
2017-05-14,Cleveland,Office Supplies,87.994
2017-05-14,Gulfport,Office Supplies,48.69
2017-05-14,Houston,Furniture,899.43
2017-05-14,Houston,Office Supplies,171.01600000000002
2017-05-14,Houston,Technology,7.992
2017-05-14,New York City,Office Supplies,22.58
2017-05-14,New York City,Technology,539.97
2017-05-14,Santa Ana,Furniture,18.28
2017-05-14,Santa Ana,Technology,1399.93
2017-05-14,Seattle,Office Supplies,504.59000000000003
2017-05-15,Chicago,Office Supplies,56.704
2017-05-15,Chicago,Technology,11.12
2017-05-15,Phoenix,Office Supplies,20.304
2017-05-15,Phoenix,Technology,29.592
2017-05-15,Seattle,Furniture,303.544
2017-05-16,Akron,Office Supplies,221.024
2017-05-18,Chicago,Furniture,24.5
2017-05-18,Mcallen,Office Supplies,17.798000000000002
2017-05-18,New York City,Furniture,14.56
2017-05-18,New York City,Office Supplies,3.048
2017-05-18,Philadelphia,Technology,36.048
2017-05-18,Portland,Technology,344.704
2017-05-18,Sandy Springs,Furniture,302.94
2017-05-18,Sandy Springs,Office Supplies,131.18
2017-05-18,Sandy Springs,Technology,90.72999999999999
2017-05-18,Springfield,Office Supplies,750.05
2017-05-18,Springfield,Technology,114.95
2017-05-19,Atlanta,Furniture,1628.82
2017-05-19,Atlanta,Office Supplies,482.57
2017-05-19,Atlanta,Technology,445.77000000000004
2017-05-19,Huntsville,Office Supplies,26.16
2017-05-19,Knoxville,Furniture,314.352
2017-05-19,Knoxville,Office Supplies,27.888
2017-05-19,Mount Vernon,Office Supplies,281.34
2017-05-19,Mount Vernon,Technology,607.95
2017-05-19,Plano,Office Supplies,13.216
2017-05-19,Plano,Technology,95.992
2017-05-19,Rockford,Office Supplies,38.016
2017-05-19,San Francisco,Furniture,681.408
2017-05-19,San Francisco,Office Supplies,9.1
2017-05-19,San Francisco,Technology,36.32
2017-05-19,San Jose,Office Supplies,133.12
2017-05-19,Seattle,Office Supplies,97.16
2017-05-20,Fargo,Office Supplies,891.53
2017-05-20,Lakewood,Furniture,525.2520000000001
2017-05-20,Lakewood,Technology,343.2
2017-05-20,Las Vegas,Office Supplies,73.188
2017-05-20,Las Vegas,Technology,1123.128
2017-05-20,Trenton,Office Supplies,41.28
2017-05-21,Auburn,Furniture,520.05
2017-05-21,Auburn,Office Supplies,17.97
2017-05-22,Chicago,Furniture,181.986
2017-05-22,Chicago,Office Supplies,23.936
2017-05-22,Los Angeles,Office Supplies,49.56
2017-05-22,Los Angeles,Technology,68.46
2017-05-22,San Francisco,Office Supplies,12.62
2017-05-23,Houston,Office Supplies,70.14800000000001
2017-05-23,Los Angeles,Furniture,171.288
2017-05-25,Columbus,Office Supplies,29.84
2017-05-25,Houston,Office Supplies,50.136
2017-05-25,New York City,Furniture,18.84
2017-05-25,New York City,Office Supplies,667.2099999999999
2017-05-25,New York City,Technology,120.0
2017-05-26,Harrisonburg,Technology,23.08
2017-05-26,Louisville,Office Supplies,234.2
2017-05-26,Oceanside,Office Supplies,12.96
2017-05-27,Greensboro,Office Supplies,12.06
2017-05-27,Greensboro,Technology,27.192
2017-05-27,Louisville,Office Supplies,58.34
2017-05-27,Louisville,Technology,539.97
2017-05-27,Memphis,Office Supplies,25.92
2017-05-27,Pocatello,Furniture,35.0
2017-05-27,Pocatello,Office Supplies,477.15
2017-05-27,Pocatello,Technology,302.376
2017-05-27,Seattle,Office Supplies,31.44
2017-05-27,Seattle,Technology,98.16
2017-05-27,Tulsa,Furniture,477.3
2017-05-28,Chicago,Furniture,106.869
2017-05-28,Chicago,Office Supplies,3.564
2017-05-28,Cleveland,Furniture,115.96
2017-05-28,Cleveland,Office Supplies,13.872
2017-05-28,Columbia,Furniture,301.96
2017-05-28,Concord,Furniture,247.44
2017-05-28,Houston,Technology,54.368
2017-05-28,Laurel,Furniture,27.46
2017-05-28,Laurel,Office Supplies,125.13
2017-05-28,Phoenix,Office Supplies,15.552
2017-05-28,Phoenix,Technology,467.928
2017-05-29,Columbus,Furniture,6.24
2017-05-29,Columbus,Office Supplies,516.55
2017-05-29,Harlingen,Office Supplies,79.344
2017-05-29,Houston,Furniture,65.424
2017-05-29,Omaha,Office Supplies,23.55
2017-05-30,Dallas,Furniture,204.6664
2017-05-30,Lafayette,Furniture,249.97
2017-05-30,Lafayette,Office Supplies,3.89
2017-05-30,Los Angeles,Office Supplies,37.52
2017-05-30,San Diego,Office Supplies,35.1
2017-05-30,Tigard,Furniture,13.592
2017-05-30,Tigard,Technology,192.152
2017-06-01,Dublin,Office Supplies,31.542
2017-06-01,Dublin,Technology,158.376
2017-06-01,Fremont,Office Supplies,53.9
2017-06-01,Indianapolis,Furniture,1925.88
2017-06-01,Indianapolis,Office Supplies,2422.58
2017-06-01,Indianapolis,Technology,123.86
2017-06-01,Philadelphia,Office Supplies,324.744
2017-06-01,Toledo,Office Supplies,17.48
2017-06-02,Houston,Office Supplies,10.688
2017-06-02,Jacksonville,Office Supplies,25.344
2017-06-02,Lorain,Office Supplies,27.44
2017-06-02,Lorain,Technology,2.97
2017-06-02,Mesa,Office Supplies,69.26400000000001
2017-06-03,Bellingham,Technology,1099.5
2017-06-03,Franklin,Furniture,35.168
2017-06-03,Los Angeles,Office Supplies,15.872
2017-06-03,Los Angeles,Technology,44.75
2017-06-03,New York City,Furniture,384.768
2017-06-03,New York City,Office Supplies,45.36
2017-06-03,New York City,Technology,78.66
2017-06-03,Pembroke Pines,Furniture,241.568
2017-06-03,Pembroke Pines,Office Supplies,49.778000000000006
2017-06-03,Pembroke Pines,Technology,820.352
2017-06-03,Spokane,Office Supplies,136.26
2017-06-04,Apple Valley,Office Supplies,8.64
2017-06-04,Florence,Office Supplies,12.48
2017-06-04,Frisco,Furniture,30.336
2017-06-04,Jonesboro,Office Supplies,117.62
2017-06-04,Missouri City,Office Supplies,6.37
2017-06-04,Monroe,Furniture,31.984
2017-06-04,Monroe,Technology,71.984
2017-06-05,Orlando,Office Supplies,20.736
2017-06-05,Pearland,Technology,470.376
2017-06-06,San Francisco,Furniture,4.95
2017-06-06,San Francisco,Office Supplies,26.4
2017-06-08,Dallas,Office Supplies,108.816
2017-06-08,Dallas,Technology,381.576
2017-06-08,Glendale,Office Supplies,107.756
2017-06-08,Glendale,Technology,89.544
2017-06-08,Los Angeles,Furniture,1497.666
2017-06-08,Los Angeles,Technology,17.52
2017-06-08,Norwich,Office Supplies,10.36
2017-06-08,Pasadena,Office Supplies,1.624
2017-06-08,Skokie,Office Supplies,12.176
2017-06-09,Chicago,Furniture,132.901
2017-06-09,Chicago,Office Supplies,36.352
2017-06-09,Dallas,Office Supplies,720.76
2017-06-09,Salem,Office Supplies,49.12
2017-06-10,Jacksonville,Office Supplies,1347.52
2017-06-10,Los Angeles,Furniture,514.165
2017-06-10,Los Angeles,Office Supplies,46.0
2017-06-10,Los Angeles,Technology,279.96
2017-06-10,New York City,Office Supplies,22.53
2017-06-10,Philadelphia,Office Supplies,40.032
2017-06-10,Rochester Hills,Technology,132.52
2017-06-10,Seattle,Office Supplies,27.14
2017-06-10,Seattle,Technology,88.776
2017-06-10,Thousand Oaks,Office Supplies,14.7
2017-06-11,Auburn,Office Supplies,3.76
2017-06-11,Hickory,Office Supplies,4.572
2017-06-11,Los Angeles,Office Supplies,184.41
2017-06-11,Peoria,Furniture,280.792
2017-06-11,Peoria,Office Supplies,387.952
2017-06-11,Seattle,Furniture,174.42
2017-06-11,Seattle,Office Supplies,159.188
2017-06-11,Seattle,Technology,385.8
2017-06-12,Chicago,Furniture,8.856
2017-06-12,Columbus,Furniture,452.94
2017-06-12,Columbus,Office Supplies,91.2
2017-06-12,Kent,Office Supplies,19.44
2017-06-12,Kent,Technology,71.976
2017-06-12,Marion,Technology,63.92
2017-06-12,New York City,Furniture,858.24
2017-06-12,New York City,Office Supplies,96.30799999999999
2017-06-12,Saint Petersburg,Furniture,17.088
2017-06-13,Chicago,Furniture,470.302
2017-06-13,Chicago,Office Supplies,164.736
2017-06-13,Chicago,Technology,47.984
2017-06-13,Seattle,Furniture,291.136
2017-06-13,Springfield,Office Supplies,181.86
2017-06-15,Los Angeles,Office Supplies,4.26
2017-06-15,Los Angeles,Technology,119.96
2017-06-15,Maple Grove,Office Supplies,146.89000000000001
2017-06-15,Monroe,Furniture,776.0799999999999
2017-06-15,Nashville,Furniture,152.128
2017-06-15,Nashville,Office Supplies,310.744
2017-06-15,Nashville,Technology,2479.9120000000003
2017-06-15,Quincy,Office Supplies,19.56
2017-06-15,San Francisco,Technology,47.976
2017-06-16,Carlsbad,Office Supplies,228.28
2017-06-16,Chapel Hill,Office Supplies,14.016
2017-06-16,Chicago,Office Supplies,5.936
2017-06-16,Dublin,Office Supplies,23.92
2017-06-16,Dublin,Technology,479.952
2017-06-16,Florence,Furniture,301.96
2017-06-16,Florence,Office Supplies,180.66
2017-06-16,Florence,Technology,257.96999999999997
2017-06-16,San Francisco,Furniture,1212.96
2017-06-16,San Francisco,Office Supplies,18.54
2017-06-17,Commerce City,Office Supplies,146.352
2017-06-17,New York City,Technology,3505.84
2017-06-17,Olympia,Furniture,155.25
2017-06-17,Olympia,Office Supplies,14.03
2017-06-17,San Francisco,Office Supplies,51.312
2017-06-17,Skokie,Office Supplies,23.887999999999998
2017-06-18,Corpus Christi,Office Supplies,74.352
2017-06-18,Los Angeles,Furniture,917.9235
2017-06-18,Los Angeles,Office Supplies,38.88
2017-06-19,Dallas,Furniture,457.485
2017-06-19,Dallas,Office Supplies,171.656
2017-06-19,Houston,Office Supplies,148.884
2017-06-19,New York City,Office Supplies,238.68800000000002
2017-06-19,New York City,Technology,103.12
2017-06-19,Newark,Furniture,798.9
2017-06-19,Newark,Technology,122.328
2017-06-19,San Francisco,Furniture,50.32
2017-06-19,San Francisco,Office Supplies,24.56
2017-06-20,Belleville,Office Supplies,9.82
2017-06-20,Belleville,Technology,239.97
2017-06-20,Miami,Office Supplies,4.464
2017-06-20,New Rochelle,Office Supplies,51.312
2017-06-20,New Rochelle,Technology,149.95
2017-06-20,Parma,Office Supplies,36.352
2017-06-20,Richmond,Office Supplies,32.4
2017-06-20,Richmond,Technology,503.96
2017-06-21,Cleveland,Furniture,17.92
2017-06-21,Cleveland,Office Supplies,41.256
2017-06-21,Wheeling,Office Supplies,536.48
2017-06-22,Chicago,Office Supplies,3.036
2017-06-22,Detroit,Furniture,487.96
2017-06-22,Miami,Office Supplies,37.608
2017-06-22,Philadelphia,Office Supplies,50.415000000000006
2017-06-24,Akron,Office Supplies,21.744
2017-06-24,Cranston,Office Supplies,102.93
2017-06-24,Decatur,Office Supplies,193.266
2017-06-24,Huntington Beach,Office Supplies,95.92
2017-06-24,New York City,Furniture,449.454
2017-06-24,Pomona,Office Supplies,421.42
2017-06-24,San Francisco,Office Supplies,2.88
2017-06-25,Bolingbrook,Technology,148.48
2017-06-25,New York City,Furniture,400.784
2017-06-25,Seattle,Furniture,871.4
2017-06-25,Springfield,Office Supplies,87.688
2017-06-26,Denver,Technology,431.928
2017-06-26,Detroit,Office Supplies,20.46
2017-06-26,Detroit,Technology,543.92
2017-06-26,La Porte,Furniture,526.45
2017-06-26,Miami,Furniture,273.552
2017-06-26,Miami,Office Supplies,13.872
2017-06-26,New York City,Office Supplies,1186.108
2017-06-26,New York City,Technology,239.97
2017-06-26,Philadelphia,Technology,904.116
2017-06-26,San Diego,Office Supplies,83.76
2017-06-27,Omaha,Office Supplies,20.07
2017-06-27,Seattle,Furniture,126.3
2017-06-27,Seattle,Office Supplies,19.44
2017-06-27,Seattle,Technology,1287.45
2017-06-27,Watertown,Furniture,191.646
2017-06-29,Anaheim,Office Supplies,1295.78
2017-06-29,Dallas,Furniture,717.3132
2017-06-29,Dallas,Office Supplies,21.392
2017-06-29,Los Angeles,Office Supplies,1350.862
2017-06-29,Los Angeles,Technology,62.31
2017-06-29,Mesquite,Office Supplies,5.184
2017-06-29,Milford,Furniture,663.98
2017-06-29,Milford,Office Supplies,30.69
2017-06-29,Minneapolis,Office Supplies,374.48
2017-06-30,Chicago,Furniture,583.282
2017-06-30,Chicago,Technology,1001.584
2017-06-30,Las Vegas,Office Supplies,75.792
2017-06-30,Los Angeles,Furniture,435.999
2017-06-30,Los Angeles,Office Supplies,204.95
2017-06-30,Memphis,Furniture,19.52
2017-06-30,Mount Vernon,Office Supplies,1085.42
2017-06-30,New York City,Furniture,1066.8600000000001
2017-06-30,New York City,Office Supplies,248.57
2017-07-01,Indianapolis,Office Supplies,639.83
2017-07-02,Houston,Office Supplies,169.192
2017-07-03,Burlington,Office Supplies,9.552
2017-07-03,Citrus Heights,Furniture,129.39
2017-07-03,Columbus,Furniture,23.99
2017-07-03,Columbus,Technology,287.97
2017-07-03,Concord,Furniture,102.3
2017-07-03,Farmington,Furniture,545.85
2017-07-03,Houston,Office Supplies,273.896
2017-07-03,Houston,Technology,597.132
2017-07-03,Jacksonville,Technology,24.0
2017-07-03,Lancaster,Furniture,215.148
2017-07-03,Lancaster,Office Supplies,63.856
2017-07-03,Los Angeles,Office Supplies,87.92
2017-07-03,Plano,Technology,167.968
2017-07-03,Quincy,Office Supplies,24.56
2017-07-03,Quincy,Technology,258.9
2017-07-03,Seattle,Technology,4150.972
2017-07-05,Dallas,Furniture,332.028
2017-07-05,Dallas,Office Supplies,64.366
2017-07-05,Fremont,Technology,79.96
2017-07-06,Los Angeles,Furniture,122.136
2017-07-06,Miami,Furniture,239.24
2017-07-06,Philadelphia,Office Supplies,19.002000000000002
2017-07-07,Long Beach,Office Supplies,17.472
2017-07-07,Los Angeles,Office Supplies,5.94
2017-07-07,Philadelphia,Furniture,87.21
2017-07-07,Philadelphia,Office Supplies,28.944
2017-07-07,Philadelphia,Technology,1228.684
2017-07-07,Warwick,Technology,252.0
2017-07-08,Kent,Furniture,198.46
2017-07-08,Kent,Office Supplies,809.648
2017-07-08,Kent,Technology,50.0
2017-07-08,Lowell,Office Supplies,45.08
2017-07-08,Newark,Furniture,123.9
2017-07-08,Newark,Office Supplies,203.85999999999999
2017-07-08,Newark,Technology,141.9
2017-07-08,Pico Rivera,Furniture,145.9
2017-07-08,San Mateo,Office Supplies,75.18
2017-07-08,Seattle,Furniture,15.84
2017-07-08,Seattle,Office Supplies,170.496
2017-07-09,Chicago,Office Supplies,296.224
2017-07-09,Lafayette,Furniture,526.45
2017-07-09,Manchester,Office Supplies,589.48
2017-07-09,Manchester,Technology,257.98
2017-07-09,Portland,Office Supplies,1.08
2017-07-10,Aurora,Office Supplies,298.464
2017-07-10,Columbus,Furniture,18.84
2017-07-10,Columbus,Office Supplies,41.91
2017-07-11,Los Angeles,Office Supplies,176.76999999999998
2017-07-11,Los Angeles,Technology,1287.45
2017-07-11,New York City,Technology,132.6
2017-07-11,San Diego,Office Supplies,29.8
2017-07-11,San Diego,Technology,71.952
2017-07-11,Waterloo,Office Supplies,30.32
2017-07-12,Fairfield,Office Supplies,3.816
2017-07-13,Overland Park,Office Supplies,373.94
2017-07-13,Philadelphia,Furniture,91.008
2017-07-13,Philadelphia,Technology,39.594
2017-07-14,Columbus,Furniture,396.92
2017-07-14,Columbus,Office Supplies,323.864
2017-07-14,Columbus,Technology,1889.946
2017-07-14,Westminster,Furniture,295.53
2017-07-14,Westminster,Office Supplies,81.328
2017-07-14,Westminster,Technology,611.346
2017-07-15,New York City,Furniture,664.146
2017-07-15,New York City,Office Supplies,23.35
2017-07-15,New York City,Technology,41.9
2017-07-15,Suffolk,Furniture,872.94
2017-07-15,Suffolk,Office Supplies,192.9
2017-07-15,Wilmington,Furniture,310.443
2017-07-15,Wilmington,Office Supplies,26.55
2017-07-16,Charlotte,Furniture,242.352
2017-07-16,Philadelphia,Furniture,71.372
2017-07-16,Woodstock,Office Supplies,2.912
2017-07-17,Apple Valley,Furniture,1194.165
2017-07-17,Apple Valley,Office Supplies,100.86
2017-07-17,Los Angeles,Technology,479.984
2017-07-17,Rome,Furniture,39.08
2017-07-17,Rome,Office Supplies,99.9
2017-07-17,Rome,Technology,269.98
2017-07-17,Tampa,Furniture,7.904
2017-07-18,Philadelphia,Furniture,198.744
2017-07-18,Philadelphia,Office Supplies,9.184
2017-07-18,Philadelphia,Technology,599.97
2017-07-18,Phoenix,Furniture,1275.144
2017-07-18,Phoenix,Office Supplies,23.752
2017-07-20,Chicago,Furniture,8.792
2017-07-20,Chicago,Office Supplies,69.712
2017-07-20,Maple Grove,Office Supplies,735.98
2017-07-20,New York City,Furniture,347.68399999999997
2017-07-20,New York City,Office Supplies,13.36
2017-07-20,Sioux Falls,Furniture,182.94
2017-07-20,Sioux Falls,Office Supplies,534.77
2017-07-20,Sioux Falls,Technology,389.97
2017-07-21,Aurora,Office Supplies,97.056
2017-07-21,Chicago,Office Supplies,2.112
2017-07-21,Cleveland,Office Supplies,256.25
2017-07-21,Cleveland,Technology,210.564
2017-07-21,Concord,Office Supplies,3.52
2017-07-21,Concord,Technology,1626.192
2017-07-21,Murray,Office Supplies,25.99
2017-07-21,Murray,Technology,71.928
2017-07-21,New York City,Office Supplies,17.48
2017-07-21,Pharr,Furniture,124.404
2017-07-21,Plainfield,Office Supplies,6.48
2017-07-21,Salem,Furniture,311.74
2017-07-21,Salem,Office Supplies,368.28
2017-07-21,Salem,Technology,271.96
2017-07-21,San Diego,Furniture,225.296
2017-07-21,San Diego,Office Supplies,66.692
2017-07-22,Chicago,Furniture,526.344
2017-07-22,New York City,Technology,29.97
2017-07-23,Chicago,Office Supplies,63.312
2017-07-23,Elkhart,Office Supplies,11.68
2017-07-23,Elkhart,Technology,159.75
2017-07-23,Kenosha,Technology,399.95
2017-07-23,Long Beach,Office Supplies,41.4
2017-07-23,Los Angeles,Office Supplies,73.512
2017-07-23,New York City,Office Supplies,27.048000000000002
2017-07-23,Wheeling,Office Supplies,121.536
2017-07-24,Huntington Beach,Technology,2399.96
2017-07-25,Dallas,Furniture,298.116
2017-07-25,Philadelphia,Furniture,158.684
2017-07-25,Philadelphia,Office Supplies,321.712
2017-07-25,Sioux Falls,Office Supplies,20.23
2017-07-26,Los Angeles,Furniture,362.352
2017-07-26,Los Angeles,Technology,1649.95
2017-07-27,Jacksonville,Furniture,91.032
2017-07-27,Raleigh,Furniture,194.848
2017-07-27,Seattle,Furniture,23.88
2017-07-27,Seattle,Office Supplies,39.16
2017-07-27,Seattle,Technology,234.95
2017-07-27,Yonkers,Furniture,14.89
2017-07-27,Yonkers,Technology,543.92
2017-07-28,San Francisco,Office Supplies,24.964
2017-07-28,San Francisco,Technology,1145.6
2017-07-29,Austin,Office Supplies,2.896
2017-07-29,Austin,Technology,124.792
2017-07-29,Jacksonville,Office Supplies,39.216
2017-07-29,Jacksonville,Technology,22.0
2017-07-29,Oklahoma City,Furniture,302.67
2017-07-29,Oklahoma City,Office Supplies,171.1
2017-07-29,Oklahoma City,Technology,461.97
2017-07-29,Seattle,Furniture,115.96
2017-07-29,Seattle,Technology,90.57
2017-07-29,Troy,Office Supplies,60.12
2017-07-30,Baltimore,Technology,89.95
2017-07-30,Lakewood,Office Supplies,76.776
2017-07-30,Mission Viejo,Office Supplies,356.65
2017-07-31,Chicago,Technology,36.792
2017-07-31,Fort Lauderdale,Technology,41.424
2017-07-31,Milwaukee,Office Supplies,173.4
2017-07-31,Philadelphia,Office Supplies,54.816
2017-07-31,Philadelphia,Technology,285.576
2017-07-31,San Francisco,Furniture,36.96
2017-07-31,San Francisco,Office Supplies,56.56
2017-07-31,Wilmington,Office Supplies,872.5
2017-08-01,Austin,Office Supplies,36.288
2017-08-01,Austin,Technology,1439.982
2017-08-01,Charlotte,Technology,271.96
2017-08-01,Chicago,Technology,95.984
2017-08-01,Salinas,Office Supplies,54.896
2017-08-01,San Francisco,Office Supplies,186.54
2017-08-03,Bloomington,Technology,39.816
2017-08-03,Chicago,Furniture,183.372
2017-08-03,Fairfield,Office Supplies,16.52
2017-08-03,Los Angeles,Office Supplies,99.87
2017-08-03,San Francisco,Furniture,123.96
2017-08-03,San Francisco,Office Supplies,51.75
2017-08-03,Seattle,Office Supplies,16.06
2017-08-04,Carrollton,Office Supplies,3.318
2017-08-04,Loveland,Office Supplies,16.752000000000002
2017-08-05,Houston,Office Supplies,151.056
2017-08-05,Indianapolis,Office Supplies,259.08
