Order Date,Sub-Category,Sales
2015-12-01,Chairs,4680.592000000001
2015-12-01,Furnishings,6.688
2015-12-01,Paper,184.58
2015-12-01,Storage,208.41
2015-12-01,Tables,1913.4
2015-12-03,Accessories,36.784
2015-12-03,Art,9.344
2015-12-03,Binders,697.074
2015-12-03,Bookcases,359.499
2015-12-03,Furnishings,80.91199999999999
2015-12-03,Machines,482.34
2015-12-03,Paper,201.108
2015-12-03,Phones,105.584
2015-12-04,Art,53.86
2015-12-04,Binders,1606.284
2015-12-04,Chairs,1110.348
2015-12-04,Envelopes,289.38
2015-12-04,Furnishings,89.91999999999999
2015-12-04,Paper,85.96
2015-12-04,Phones,1950.0620000000001
2015-12-05,Accessories,86.98400000000001
2015-12-05,Art,45.04
2015-12-05,Binders,411.264
2015-12-05,Chairs,262.07
2015-12-05,Envelopes,12.224
2015-12-05,Furnishings,44.46
2015-12-05,Labels,12.6
2015-12-05,Paper,22.68
2015-12-06,Accessories,1619.91
2015-12-06,Appliances,7.78
2015-12-06,Art,243.83
2015-12-06,Binders,17.604
2015-12-06,Chairs,70.686
2015-12-06,Copiers,999.98
2015-12-06,Furnishings,320.032
2015-12-06,Labels,14.94
2015-12-06,Paper,314.72200000000004
2015-12-06,Phones,879.064
2015-12-06,Storage,1572.954
2015-12-07,Appliances,152.94
2015-12-07,Binders,28.048
2015-12-07,Chairs,283.92
2015-12-07,Fasteners,3.96
2015-12-07,Furnishings,79.92
2015-12-07,Labels,2.61
2015-12-07,Paper,12.96
2015-12-07,Phones,773.94
2015-12-08,Accessories,236.0
2015-12-08,Paper,376.408
2015-12-08,Phones,1838.3600000000001
2015-12-08,Storage,221.96
2015-12-09,Paper,34.02
2015-12-10,Accessories,127.428
2015-12-10,Appliances,53.088
2015-12-10,Art,89.34
2015-12-10,Chairs,734.9000000000001
2015-12-10,Copiers,799.984
2015-12-10,Labels,15.68
2015-12-10,Paper,323.01
2015-12-10,Phones,134.99
2015-12-10,Tables,801.96
2015-12-11,Accessories,393.294
2015-12-11,Art,17.344
2015-12-11,Binders,156.688
2015-12-11,Bookcases,69.576
2015-12-11,Furnishings,107.336
2015-12-11,Labels,196.62
2015-12-11,Paper,112.752
2015-12-11,Phones,125.99
2015-12-11,Storage,46.344
2015-12-11,Tables,364.95
2015-12-12,Accessories,322.308
2015-12-12,Art,10.43
2015-12-12,Binders,24.448
2015-12-12,Chairs,348.928
2015-12-12,Envelopes,15.52
2015-12-12,Fasteners,7.86
2015-12-12,Furnishings,166.5
2015-12-12,Paper,166.72
2015-12-12,Storage,360.38
2015-12-12,Supplies,25.76
2015-12-13,Accessories,285.09
2015-12-13,Appliances,134.48
2015-12-13,Binders,67.08
2015-12-13,Labels,9.96
2015-12-13,Paper,32.400000000000006
2015-12-13,Phones,494.376
2015-12-14,Accessories,50.0
2015-12-14,Art,56.3
2015-12-14,Binders,101.368
2015-12-14,Furnishings,50.62
2015-12-14,Paper,6.48
2015-12-14,Phones,319.968
2015-12-14,Tables,273.568
2015-12-15,Accessories,2925.27
2015-12-15,Appliances,103.92
2015-12-15,Art,3.28
2015-12-15,Binders,51.312
2015-12-15,Furnishings,262.864
2015-12-15,Machines,1799.994
2015-12-15,Phones,348.156
2015-12-16,Paper,4.98
2015-12-17,Art,234.37
2015-12-17,Binders,122.47999999999999
2015-12-17,Chairs,991.96
2015-12-17,Furnishings,253.682
2015-12-17,Phones,135.984
2015-12-17,Storage,180.016
2015-12-18,Accessories,166.24
2015-12-18,Art,6.848
2015-12-18,Envelopes,55.936
2015-12-18,Furnishings,20.32
2015-12-18,Labels,18.432
2015-12-18,Paper,20.736
2015-12-18,Storage,646.776
2015-12-19,Accessories,3541.2479999999996
2015-12-19,Appliances,526.736
2015-12-19,Binders,7.04
2015-12-19,Fasteners,5.04
2015-12-19,Labels,6.912
2015-12-19,Paper,146.18
2015-12-19,Phones,834.336
2015-12-19,Tables,1053.164
2015-12-20,Accessories,356.768
2015-12-20,Appliances,36.27
2015-12-20,Bookcases,359.058
2015-12-20,Envelopes,7.92
2015-12-20,Furnishings,14.368
2015-12-20,Labels,11.696
2015-12-20,Paper,72.6
2015-12-20,Phones,159.984
2015-12-20,Storage,88.8
2015-12-21,Accessories,787.9200000000001
2015-12-21,Appliances,60.984
2015-12-21,Art,62.912000000000006
2015-12-21,Envelopes,27.312
2015-12-21,Furnishings,51.756
2015-12-21,Machines,600.53
2015-12-21,Phones,47.976
2015-12-21,Tables,1618.37
2015-12-22,Art,17.12
2015-12-22,Chairs,422.625
2015-12-22,Storage,33.568
2015-12-23,Appliances,194.32
2015-12-24,Art,41.208
2015-12-24,Binders,39.712
2015-12-24,Bookcases,590.058
2015-12-24,Chairs,883.84
2015-12-24,Copiers,4899.93
2015-12-24,Fasteners,51.504000000000005
2015-12-24,Furnishings,90.09599999999999
2015-12-24,Labels,21.56
2015-12-24,Machines,479.988
2015-12-24,Paper,274.68600000000004
2015-12-24,Phones,111.984
2015-12-25,Accessories,843.9
2015-12-25,Appliances,414.96
2015-12-25,Art,3.28
2015-12-25,Binders,157.9
2015-12-25,Bookcases,610.548
2015-12-25,Copiers,1199.96
2015-12-25,Furnishings,823.016
2015-12-25,Labels,9.216
2015-12-25,Paper,68.208
2015-12-25,Phones,73.98
2015-12-26,Chairs,275.058
2015-12-26,Fasteners,22.2
2015-12-26,Paper,212.64
2015-12-26,Tables,51.588
2015-12-27,Accessories,85.392
2015-12-27,Appliances,462.91999999999996
2015-12-27,Bookcases,663.5032
2015-12-27,Chairs,212.058
2015-12-27,Envelopes,238.62
2015-12-27,Furnishings,53.352
2015-12-27,Labels,21.56
2015-12-27,Paper,224.54
2015-12-27,Phones,1279.228
2015-12-27,Storage,358.284
2015-12-27,Tables,1548.99
2015-12-28,Accessories,54.384
2015-12-28,Storage,24.816
2015-12-29,Supplies,6.36
2015-12-30,Envelopes,271.44
2015-12-30,Machines,2548.56
2015-12-30,Paper,68.52
2015-12-30,Phones,287.88
2015-12-30,Storage,74.94
2015-12-31,Binders,1204.52
2015-12-31,Fasteners,3.488
2015-12-31,Furnishings,14.76
2015-12-31,Storage,152.688
2015-12-31,Supplies,5.888
2016-01-02,Bookcases,173.94
2016-01-02,Phones,231.98
2016-01-03,Accessories,195.68
2016-01-03,Binders,11.88
2016-01-03,Phones,180.96
2016-01-03,Storage,114.46
2016-01-03,Tables,1592.85
2016-01-04,Art,4.672
2016-01-04,Binders,104.58
2016-01-04,Copiers,959.968
2016-01-05,Accessories,191.472
2016-01-05,Art,5.248
2016-01-05,Phones,59.184
2016-01-07,Art,34.58
2016-01-07,Furnishings,23.076
2016-01-07,Paper,25.92
2016-01-08,Art,47.616
2016-01-08,Binders,136.878
2016-01-08,Bookcases,1565.88
2016-01-08,Phones,108.784
2016-01-09,Accessories,349.95
2016-01-09,Furnishings,15.168
2016-01-09,Phones,377.928
2016-01-10,Accessories,69.98
2016-01-10,Furnishings,104.77000000000001
2016-01-11,Furnishings,54.992
2016-01-11,Paper,78.864
2016-01-11,Phones,15.588
2016-01-14,Furnishings,315.776
2016-01-14,Paper,89.568
2016-01-15,Accessories,254.97
2016-01-15,Art,4.66
2016-01-15,Binders,49.536
2016-01-15,Envelopes,68.86
2016-01-15,Paper,142.1
2016-01-15,Tables,181.797
2016-01-16,Accessories,90.57
2016-01-16,Binders,11.648
2016-01-17,Accessories,717.96
2016-01-17,Furnishings,322.59
2016-01-21,Chairs,1167.056
2016-01-22,Accessories,55.176
2016-01-22,Appliances,64.864
2016-01-22,Binders,26.336
2016-01-22,Bookcases,451.136
2016-01-22,Fasteners,7.56
2016-01-22,Furnishings,124.17200000000001
2016-01-22,Labels,65.05
2016-01-22,Paper,12.96
2016-01-22,Phones,110.376
2016-01-23,Accessories,99.98
2016-01-23,Art,8.04
2016-01-23,Furnishings,59.99
2016-01-23,Storage,1564.29
2016-01-24,Binders,31.36
2016-01-25,Art,9.21
2016-01-25,Binders,43.12
2016-01-25,Furnishings,45.98
2016-01-25,Paper,18.0
2016-01-25,Storage,428.68
2016-01-25,Tables,313.722
2016-01-28,Art,39.68
2016-01-30,Binders,69.968
2016-01-30,Bookcases,48.58
2016-01-30,Chairs,435.168
2016-01-30,Labels,26.01
2016-01-30,Paper,156.512
2016-01-30,Phones,1439.968
2016-01-30,Storage,305.01
2016-01-30,Tables,626.1
2016-01-31,Binders,1270.99
2016-01-31,Envelopes,148.72
2016-01-31,Paper,72.25200000000001
2016-01-31,Phones,109.592
2016-02-01,Paper,105.52
2016-02-01,Storage,56.45
2016-02-02,Binders,36.4
2016-02-02,Furnishings,92.474
2016-02-02,Machines,8749.95
2016-02-02,Storage,117.96
2016-02-03,Chairs,866.4
2016-02-04,Furnishings,14.368
2016-02-04,Phones,90.48
2016-02-04,Storage,93.02
2016-02-05,Bookcases,239.98
2016-02-05,Envelopes,167.96
2016-02-05,Fasteners,9.45
2016-02-05,Furnishings,18.84
2016-02-05,Labels,14.73
2016-02-05,Paper,814.18
2016-02-05,Phones,749.648
2016-02-05,Storage,421.96000000000004
2016-02-05,Tables,557.728
2016-02-06,Furnishings,132.224
2016-02-07,Accessories,100.0
2016-02-07,Labels,7.83
2016-02-07,Paper,30.352
2016-02-07,Phones,623.96
2016-02-08,Chairs,241.5
2016-02-08,Phones,1127.976
2016-02-09,Accessories,121.83
2016-02-11,Phones,69.93
2016-02-12,Binders,15.92
2016-02-12,Storage,1350.12
2016-02-13,Paper,146.82
2016-02-14,Art,272.16
2016-02-14,Furnishings,10.56
2016-02-14,Paper,4.77
2016-02-14,Tables,550.431
2016-02-15,Binders,398.352
2016-02-15,Fasteners,8.72
2016-02-16,Accessories,89.97
2016-02-16,Appliances,92.064
2016-02-16,Binders,5.8
2016-02-16,Chairs,617.5640000000001
2016-02-16,Fasteners,6.976
2016-02-16,Furnishings,318.08
2016-02-16,Paper,5.184
2016-02-19,Furnishings,44.46
2016-02-19,Labels,8.67
2016-02-19,Paper,70.88
2016-02-19,Storage,242.94
2016-02-19,Supplies,25.71
2016-02-20,Paper,16.496
2016-02-21,Accessories,12.99
2016-02-21,Binders,88.43
2016-02-21,Furnishings,204.75
2016-02-21,Phones,39.98
2016-02-21,Storage,1177.976
2016-02-22,Accessories,36.24
2016-02-22,Appliances,490.32
2016-02-22,Fasteners,10.65
2016-02-22,Phones,445.96
2016-02-23,Envelopes,57.576
2016-02-25,Envelopes,46.72
2016-02-27,Appliances,170.88
2016-02-27,Binders,56.82
2016-02-27,Furnishings,16.192
2016-02-28,Fasteners,36.48
2016-02-29,Art,111.104
2016-03-01,Machines,4899.93
2016-03-01,Paper,26.38
2016-03-01,Phones,159.984
2016-03-01,Storage,362.92
2016-03-01,Tables,836.592
2016-03-03,Accessories,41.72
2016-03-03,Binders,447.86
2016-03-03,Chairs,563.43
2016-03-03,Envelopes,36.6
2016-03-03,Fasteners,2.304
2016-03-03,Furnishings,35.28
2016-03-03,Machines,287.91
2016-03-03,Paper,209.224
2016-03-03,Phones,1046.7759999999998
2016-03-03,Supplies,3955.422
2016-03-03,Tables,637.896
2016-03-04,Accessories,159.98
2016-03-04,Art,16.99
2016-03-04,Binders,128.4
2016-03-04,Labels,10.08
2016-03-05,Envelopes,149.352
2016-03-05,Storage,12.992
2016-03-06,Appliances,2.334
2016-03-06,Binders,3.771
2016-03-06,Furnishings,159.04
2016-03-06,Phones,500.178
2016-03-06,Tables,145.98
2016-03-07,Phones,21.072
2016-03-08,Accessories,27.96
2016-03-08,Appliances,207.144
2016-03-08,Art,13.9
2016-03-08,Binders,88.014
2016-03-08,Envelopes,146.352
2016-03-08,Fasteners,5.984
2016-03-08,Furnishings,215.95999999999998
2016-03-08,Paper,12.96
2016-03-08,Phones,1472.536
2016-03-09,Accessories,199.75
2016-03-09,Binders,51.8
2016-03-09,Chairs,354.9
2016-03-09,Paper,17.94
2016-03-09,Storage,11.21
2016-03-10,Accessories,66.842
2016-03-10,Bookcases,176.784
2016-03-10,Machines,3357.6
2016-03-10,Paper,14.9
2016-03-10,Phones,4158.912
2016-03-10,Storage,104.696
2016-03-11,Accessories,45.98
2016-03-11,Binders,17.46
2016-03-11,Furnishings,107.256
2016-03-11,Storage,481.32
2016-03-11,Tables,244.006
2016-03-12,Appliances,154.9
2016-03-12,Chairs,770.352
2016-03-12,Envelopes,59.9
2016-03-12,Paper,32.94
2016-03-12,Storage,676.55
2016-03-13,Accessories,379.96
2016-03-13,Appliances,318.24
2016-03-13,Binders,173.51299999999998
2016-03-13,Chairs,386.68
2016-03-13,Furnishings,156.16
2016-03-13,Machines,449.1
2016-03-13,Paper,111.32
2016-03-13,Phones,743.0939999999999
2016-03-13,Storage,678.64
2016-03-13,Supplies,4912.59
2016-03-13,Tables,557.585
2016-03-14,Art,145.544
2016-03-14,Binders,41.904
2016-03-14,Bookcases,241.332
2016-03-14,Chairs,196.784
2016-03-14,Furnishings,38.62
2016-03-14,Paper,5.184
2016-03-15,Accessories,83.976
2016-03-15,Binders,26.93
2016-03-15,Chairs,1880.462
2016-03-15,Paper,365.44
2016-03-17,Appliances,901.95
2016-03-17,Art,39.68
2016-03-17,Binders,32.54
2016-03-17,Envelopes,199.9
2016-03-17,Furnishings,971.5
2016-03-17,Phones,214.764
2016-03-18,Appliances,871.8
2016-03-18,Tables,189.882
2016-03-19,Binders,31.086
2016-03-19,Bookcases,72.294
2016-03-19,Furnishings,35.3
2016-03-20,Binders,16.821
2016-03-20,Furnishings,86.45
2016-03-20,Paper,31.104
2016-03-20,Phones,96.77600000000001
2016-03-20,Tables,697.16
2016-03-21,Art,14.735999999999999
2016-03-21,Binders,3.168
2016-03-21,Chairs,528.43
2016-03-21,Tables,99.372
2016-03-22,Accessories,58.58
2016-03-22,Chairs,167.888
2016-03-24,Art,18.656
2016-03-24,Bookcases,301.47
2016-03-24,Paper,22.48
2016-03-24,Phones,403.168
2016-03-25,Accessories,1287.45
2016-03-25,Art,59.52
2016-03-26,Accessories,119.976
2016-03-26,Binders,17.04
2016-03-26,Paper,17.64
2016-03-26,Storage,527.59
2016-03-27,Binders,32.54
2016-03-27,Furnishings,60.16
2016-03-28,Paper,5.98
2016-03-28,Storage,119.32
2016-03-29,Binders,71.128
2016-03-29,Bookcases,299.975
2016-03-29,Chairs,844.116
2016-03-29,Furnishings,414.0
2016-03-29,Paper,59.007999999999996
2016-03-29,Phones,971.112
2016-03-30,Paper,11.34
2016-03-31,Accessories,31.984
2016-03-31,Chairs,327.996
2016-03-31,Phones,280.782
2016-04-01,Appliances,30.144
2016-04-01,Art,451.76
2016-04-01,Binders,17.944
2016-04-01,Chairs,1317.492
2016-04-01,Fasteners,31.56
2016-04-01,Furnishings,7.04
2016-04-01,Labels,20.7
2016-04-01,Phones,48.11
2016-04-01,Storage,161.94
2016-04-01,Supplies,74.79
2016-04-02,Chairs,1454.9
2016-04-03,Binders,99.846
2016-04-03,Furnishings,71.12
2016-04-03,Paper,10.272
2016-04-03,Phones,259.96
2016-04-04,Accessories,89.97
2016-04-04,Binders,588.784
2016-04-04,Furnishings,82.64
2016-04-04,Paper,27.81
2016-04-04,Phones,149.97
2016-04-04,Storage,31.02
2016-04-05,Phones,118.782
2016-04-05,Storage,158.368
2016-04-05,Supplies,769.184
2016-04-06,Phones,1294.75
2016-04-07,Appliances,33.528
2016-04-07,Art,3.64
2016-04-07,Chairs,658.746
2016-04-07,Copiers,1199.976
2016-04-07,Paper,37.94
2016-04-07,Storage,36.744
2016-04-08,Accessories,431.928
2016-04-08,Art,17.04
2016-04-08,Binders,1209.896
2016-04-08,Bookcases,743.604
2016-04-08,Chairs,95.984
2016-04-08,Envelopes,35.052
2016-04-08,Fasteners,30.0
2016-04-08,Furnishings,184.61999999999998
2016-04-08,Paper,93.32
2016-04-08,Storage,64.96
2016-04-09,Binders,40.632
2016-04-09,Bookcases,556.665
2016-04-09,Phones,517.9
2016-04-10,Appliances,113.76
2016-04-10,Art,13.568
2016-04-10,Binders,80.136
2016-04-10,Paper,12.96
2016-04-10,Storage,730.17
2016-04-12,Binders,49.832
2016-04-12,Chairs,832.64
2016-04-12,Envelopes,63.9
2016-04-12,Paper,70.702
2016-04-12,Storage,181.536
2016-04-12,Tables,343.92
2016-04-13,Envelopes,6.12
2016-04-14,Binders,25.06
2016-04-14,Chairs,1317.336
2016-04-14,Storage,124.176
2016-04-15,Accessories,700.704
2016-04-15,Art,33.488
2016-04-15,Binders,189.588
2016-04-15,Chairs,1121.568
2016-04-15,Fasteners,8.04
2016-04-15,Paper,143.7
2016-04-15,Storage,4.768
2016-04-16,Accessories,35.168
2016-04-16,Art,12.84
2016-04-16,Binders,25.3
2016-04-16,Furnishings,9.96
2016-04-16,Machines,9099.93
2016-04-16,Paper,123.088
2016-04-16,Supplies,28.8
2016-04-17,Bookcases,257.499
2016-04-17,Fasteners,29.05
2016-04-17,Furnishings,97.744
2016-04-17,Phones,36.792
2016-04-18,Appliances,203.92
2016-04-18,Art,6.99
2016-04-18,Chairs,344.372
2016-04-18,Furnishings,127.88
2016-04-18,Paper,9.664
2016-04-18,Phones,29.56
2016-04-18,Storage,1785.312
2016-04-18,Supplies,6.84
2016-04-19,Art,153.89999999999998
2016-04-19,Binders,24.456
2016-04-19,Paper,442.12
2016-04-19,Phones,65.94
2016-04-19,Storage,459.88
2016-04-19,Supplies,62.66
2016-04-19,Tables,205.176
2016-04-21,Appliances,48.792
2016-04-21,Art,15.48
2016-04-21,Binders,53.168
2016-04-21,Paper,51.84
2016-04-21,Storage,102.336
2016-04-22,Appliances,78.272
2016-04-22,Art,35.010000000000005
2016-04-22,Binders,28.485
2016-04-22,Furnishings,141.74
2016-04-22,Storage,23.952
2016-04-22,Supplies,185.376
2016-04-22,Tables,1272.63
2016-04-23,Accessories,99.99
2016-04-23,Binders,269.608
2016-04-23,Envelopes,71.97
2016-04-23,Paper,222.88
2016-04-23,Storage,55.92
2016-04-24,Accessories,258.696
2016-04-24,Binders,7.0920000000000005
2016-04-24,Chairs,1325.76
2016-04-24,Paper,15.552
2016-04-25,Binders,25.62
2016-04-25,Phones,82.8
2016-04-26,Chairs,434.646
2016-04-28,Chairs,41.568
2016-04-28,Furnishings,30.344
2016-04-28,Labels,15.712
2016-04-28,Paper,29.472
2016-04-28,Phones,369.576
2016-04-30,Binders,7.712
2016-04-30,Furnishings,134.496
2016-05-01,Art,11.16
2016-05-01,Binders,2.742
2016-05-01,Labels,3.984
2016-05-01,Paper,129.36
2016-05-01,Tables,370.62
2016-05-02,Art,86.352
2016-05-02,Binders,136.056
2016-05-02,Chairs,553.8000000000001
2016-05-02,Furnishings,227.26
2016-05-02,Labels,5.04
2016-05-02,Paper,13.08
2016-05-02,Storage,76.548
2016-05-03,Accessories,564.496
2016-05-03,Appliances,26.406
2016-05-03,Art,27.384
2016-05-03,Binders,2.182
2016-05-03,Furnishings,51.968
2016-05-03,Labels,6.0
2016-05-03,Machines,224.937
2016-05-03,Storage,195.64
2016-05-05,Binders,12.448
2016-05-05,Furnishings,16.72
2016-05-05,Paper,186.74
2016-05-05,Phones,423.648
2016-05-05,Storage,5.98
2016-05-05,Tables,2055.744
2016-05-06,Accessories,26.176
2016-05-06,Appliances,54.48
2016-05-06,Binders,3.208
2016-05-06,Fasteners,7.216
2016-05-06,Furnishings,96.31200000000001
2016-05-06,Paper,49.568
2016-05-07,Accessories,199.95
2016-05-07,Binders,85.232
2016-05-07,Chairs,442.764
2016-05-07,Furnishings,63.68
2016-05-07,Labels,44.4
2016-05-07,Machines,3999.95
2016-05-08,Accessories,58.112
2016-05-08,Furnishings,211.96
2016-05-08,Paper,38.996
2016-05-08,Storage,1031.176
2016-05-09,Accessories,93.98
2016-05-09,Appliances,48.784
2016-05-09,Art,115.22
2016-05-09,Binders,31.711999999999996
2016-05-09,Envelopes,9.344
2016-05-09,Paper,108.68
2016-05-09,Phones,19.136
2016-05-09,Storage,856.656
2016-05-10,Envelopes,7.072
2016-05-10,Paper,11.96
2016-05-10,Phones,743.988
2016-05-11,Paper,5.98
2016-05-12,Accessories,120.0
2016-05-12,Appliances,8.67
2016-05-12,Art,10.96
2016-05-12,Envelopes,54.9
2016-05-12,Furnishings,10.02
2016-05-12,Phones,631.96
2016-05-12,Storage,82.368
2016-05-14,Accessories,185.528
2016-05-14,Art,4.768
2016-05-14,Binders,81.354
2016-05-14,Furnishings,109.576
2016-05-14,Paper,31.104
2016-05-14,Phones,43.6
2016-05-15,Art,100.3
2016-05-15,Binders,533.38
2016-05-15,Paper,15.232
2016-05-16,Furnishings,282.84
2016-05-16,Labels,27.72
2016-05-16,Paper,17.34
2016-05-16,Storage,552.56
2016-05-17,Binders,32.86
2016-05-17,Fasteners,7.896
2016-05-17,Furnishings,195.848
2016-05-17,Labels,14.62
2016-05-17,Paper,30.528
2016-05-17,Supplies,65.17
2016-05-18,Paper,17.94
2016-05-18,Storage,104.28
2016-05-19,Appliances,330.74
2016-05-19,Art,21.4
2016-05-19,Binders,57.328
2016-05-19,Chairs,641.96
2016-05-19,Furnishings,75.68
2016-05-19,Storage,454.9
2016-05-20,Binders,58.753
2016-05-20,Furnishings,1049.2
2016-05-20,Phones,1363.96
2016-05-21,Accessories,66.26
2016-05-21,Binders,5.7620000000000005
2016-05-21,Machines,2396.4
2016-05-21,Paper,194.61599999999999
2016-05-21,Phones,55.176
2016-05-22,Accessories,95.1
2016-05-22,Appliances,662.84
2016-05-22,Envelopes,26.88
2016-05-22,Labels,14.73
2016-05-22,Phones,825.364
2016-05-22,Tables,174.286
2016-05-23,Binders,6.294
2016-05-23,Copiers,8399.976
2016-05-23,Furnishings,37.05
2016-05-23,Paper,15.348
2016-05-23,Phones,2102.31
2016-05-24,Art,16.656
2016-05-24,Paper,191.6
2016-05-24,Supplies,69.5
2016-05-25,Furnishings,24.96
2016-05-25,Paper,19.36
2016-05-25,Storage,1267.65
2016-05-26,Accessories,111.912
2016-05-26,Appliances,34.848
2016-05-26,Art,1.504
2016-05-26,Binders,9.64
2016-05-26,Chairs,873.134
2016-05-26,Fasteners,5.94
2016-05-26,Furnishings,68.31
2016-05-26,Machines,371.976
2016-05-26,Paper,102.22
2016-05-26,Phones,211.168
2016-05-26,Storage,184.704
2016-05-27,Chairs,3504.9
2016-05-27,Furnishings,30.759999999999998
2016-05-27,Paper,472.05
2016-05-27,Storage,1297.368
2016-05-28,Accessories,131.6
2016-05-28,Appliances,262.24
2016-05-28,Art,185.88
2016-05-28,Binders,22.72
2016-05-28,Chairs,390.272
2016-05-28,Machines,558.4
2016-05-28,Paper,244.912
2016-05-28,Phones,286.4
2016-05-28,Supplies,54.9
2016-05-29,Art,4.448
2016-05-29,Binders,34.027
2016-05-29,Furnishings,44.76
2016-05-29,Phones,979.95
2016-05-30,Accessories,2315.64
2016-05-30,Appliances,488.66
2016-05-30,Art,20.259999999999998
2016-05-30,Binders,43.230000000000004
2016-05-30,Chairs,801.568
2016-05-30,Copiers,839.988
2016-05-30,Envelopes,26.55
2016-05-30,Furnishings,215.24
2016-05-30,Labels,62.1
2016-05-30,Paper,746.1320000000001
2016-05-30,Phones,205.95
2016-05-30,Storage,49.76
2016-05-30,Tables,2275.5
2016-05-31,Binders,7.152
2016-05-31,Chairs,191.079
2016-05-31,Furnishings,32.064
2016-05-31,Paper,28.863999999999997
2016-05-31,Phones,179.7
2016-06-02,Binders,62.88
2016-06-02,Paper,30.18
2016-06-02,Storage,64.784
2016-06-03,Tables,71.088
2016-06-04,Art,7.408
2016-06-04,Bookcases,136.784
2016-06-04,Furnishings,496.532
2016-06-04,Machines,1349.85
2016-06-04,Paper,116.74
2016-06-04,Phones,31.984
2016-06-04,Tables,177.225
2016-06-05,Appliances,58.24
2016-06-05,Art,11.16
2016-06-05,Binders,21.552
2016-06-05,Labels,22.5
2016-06-05,Storage,484.988
2016-06-05,Supplies,61.38
2016-06-06,Accessories,557.12
2016-06-06,Binders,75.81
2016-06-06,Furnishings,548.96
2016-06-06,Labels,22.05
2016-06-06,Paper,278.32
2016-06-06,Phones,3829.752
2016-06-06,Storage,714.3
2016-06-07,Binders,4.784
2016-06-07,Fasteners,9.648
2016-06-07,Paper,37.129999999999995
2016-06-09,Chairs,122.352
2016-06-09,Machines,695.7
2016-06-09,Phones,177.48
2016-06-09,Tables,692.94
2016-06-10,Labels,44.316
2016-06-10,Paper,32.4
2016-06-10,Tables,1335.68
2016-06-11,Accessories,629.94
2016-06-11,Binders,63.6
2016-06-11,Furnishings,12.544
2016-06-11,Labels,14.62
2016-06-11,Tables,902.712
2016-06-12,Appliances,325.104
2016-06-12,Art,11.264
2016-06-12,Binders,49.104
2016-06-12,Chairs,379.372
2016-06-12,Envelopes,115.02
2016-06-12,Furnishings,54.024
2016-06-12,Labels,14.62
2016-06-12,Machines,1007.979
2016-06-12,Paper,643.94
2016-06-12,Phones,68.04
2016-06-12,Storage,294.096
2016-06-13,Binders,33.568
2016-06-13,Labels,18.9
2016-06-13,Phones,377.97
2016-06-14,Accessories,47.754
2016-06-14,Art,15.68
2016-06-14,Binders,39.936
2016-06-14,Bookcases,599.165
2016-06-14,Furnishings,8.73
2016-06-14,Tables,2745.834
2016-06-15,Paper,173.488
2016-06-16,Labels,9.45
2016-06-16,Machines,91.475
2016-06-16,Paper,46.35
2016-06-17,Accessories,30.0
2016-06-17,Art,11.52
2016-06-17,Binders,56.44
2016-06-17,Bookcases,239.666
2016-06-17,Chairs,802.546
2016-06-17,Furnishings,266.352
2016-06-17,Labels,22.5
2016-06-17,Paper,378.76
2016-06-17,Phones,566.97
2016-06-17,Storage,249.3
2016-06-17,Tables,376.866
2016-06-18,Appliances,453.6
2016-06-18,Binders,4.626
2016-06-18,Paper,83.712
2016-06-19,Paper,17.12
2016-06-20,Accessories,147.868
2016-06-20,Appliances,469.476
2016-06-20,Art,5.16
2016-06-20,Binders,47.43
2016-06-20,Chairs,161.568
2016-06-20,Furnishings,57.69
2016-06-20,Paper,156.61599999999999
2016-06-20,Phones,21.8
2016-06-20,Storage,161.94
2016-06-21,Binders,223.54000000000002
2016-06-21,Bookcases,353.568
2016-06-23,Fasteners,3.96
2016-06-23,Labels,188.33
2016-06-23,Paper,166.70999999999998
2016-06-23,Phones,862.344
2016-06-23,Storage,418.58
2016-06-23,Supplies,835.17
2016-06-24,Appliances,250.152
2016-06-24,Machines,4476.8
2016-06-24,Paper,104.85
2016-06-24,Phones,479.15000000000003
2016-06-25,Appliances,60.81
2016-06-25,Binders,38.088
2016-06-25,Chairs,507.304
2016-06-25,Furnishings,32.712
2016-06-25,Storage,254.352
2016-06-26,Accessories,174.546
2016-06-26,Art,20.003999999999998
2016-06-26,Binders,8.02
2016-06-26,Fasteners,17.9
2016-06-26,Furnishings,59.88
2016-06-26,Paper,381.39000000000004
2016-06-26,Phones,135.95
2016-06-26,Storage,890.19
2016-06-26,Supplies,231.72
2016-06-27,Chairs,539.658
2016-06-27,Paper,37.464
2016-06-27,Phones,201.584
2016-06-28,Appliances,283.98
2016-06-28,Binders,49.28
2016-06-28,Chairs,121.96
2016-06-28,Paper,61.96
2016-06-28,Phones,359.976
2016-06-29,Storage,191.88
2016-06-30,Accessories,50.12
2016-06-30,Art,35.97
2016-06-30,Bookcases,1266.86
2016-07-01,Accessories,30.84
2016-07-01,Binders,75.036
2016-07-01,Copiers,1499.95
2016-07-01,Labels,30.53
2016-07-01,Paper,88.02000000000001
2016-07-02,Art,7.7
2016-07-02,Chairs,723.6139999999999
2016-07-02,Paper,41.472
2016-07-03,Appliances,706.86
2016-07-03,Fasteners,3.96
2016-07-03,Paper,136.88
2016-07-04,Bookcases,1279.165
2016-07-04,Envelopes,43.96
2016-07-04,Furnishings,50.8
2016-07-04,Phones,249.456
2016-07-04,Storage,27.92
2016-07-07,Art,45.98
